표찰번호,설치개수,등수,소재지지번주소,리,지번,등주재질,위도,경도,관리기관전화번호,관리기관명,데이터기준일자
552-17,1,1,양촌읍,대포리,54-13,전용주(스텐),37.62269592,126.6316681,031-980-2796,김포시 도로관리과,2021-02-20
552-18,1,1,양촌읍,대포리,54-13,전용주(스텐),37.62287521,126.6315842,031-980-2796,김포시 도로관리과,2021-02-20
552-2,1,1,양촌읍,대포리,Feb-36,전용주(스텐),37.62046432,126.6341476,031-980-2796,김포시 도로관리과,2021-02-20
552-3,1,1,양촌읍,대포리,Feb-36,전용주(스텐),37.6201973,126.6337662,031-980-2796,김포시 도로관리과,2021-02-20
552-4,1,1,양촌읍,대포리,Oct-36,전용주(스텐),37.61995697,126.6333542,031-980-2796,김포시 도로관리과,2021-02-20
552-5,1,1,양촌읍,대포리,54-13,전용주(스텐),37.62016296,126.6331711,031-980-2796,김포시 도로관리과,2021-02-20
552-6,1,1,양촌읍,대포리,54-13,전용주(스텐),37.62036896,126.6329727,031-980-2796,김포시 도로관리과,2021-02-20
552-7,1,1,양촌읍,대포리,54-13,전용주(스텐),37.62054825,126.6327972,031-980-2796,김포시 도로관리과,2021-02-20
552-8,1,1,양촌읍,대포리,54-13,전용주(스텐),37.62070465,126.6326599,031-980-2796,김포시 도로관리과,2021-02-20
552-9,1,1,양촌읍,대포리,54-13,전용주(스텐),37.62094879,126.6324692,031-980-2796,김포시 도로관리과,2021-02-20
553-1,1,2,장기동,,2005,전용주(철주),37.64281082,126.6838989,031-980-2796,김포시 도로관리과,2021-02-20
553-10,1,2,장기동,,2005,전용주(철주),37.64387512,126.6815338,031-980-2796,김포시 도로관리과,2021-02-20
553-11,1,2,장기동,,2005,전용주(철주),37.64409256,126.6812439,031-980-2796,김포시 도로관리과,2021-02-20
553-12,1,2,장기동,,2005,전용주(철주),37.64430237,126.6809845,031-980-2796,김포시 도로관리과,2021-02-20
553-13,1,2,장기동,,2005,전용주(철주),37.6444931,126.6807175,031-980-2796,김포시 도로관리과,2021-02-20
553-14,1,2,장기동,,1923,전용주(철주),37.64461899,126.6805649,031-980-2796,김포시 도로관리과,2021-02-20
553-15,1,1,장기동,,2005,전용주(철주),37.64409256,126.6806412,031-980-2796,김포시 도로관리과,2021-02-20
553-16,1,1,장기동,,2005,전용주(철주),37.64390182,126.6808701,031-980-2796,김포시 도로관리과,2021-02-20
553-17,1,1,장기동,,2005,전용주(철주),37.64375305,126.6810837,031-980-2796,김포시 도로관리과,2021-02-20
553-18,1,1,장기동,,2005,전용주(철주),37.64360809,126.6813049,031-980-2796,김포시 도로관리과,2021-02-20
553-19,1,1,장기동,,2005,전용주(철주),37.64339066,126.6816025,031-980-2796,김포시 도로관리과,2021-02-20
553-2,1,2,장기동,,2005,전용주(철주),37.6428299,126.6835022,031-980-2796,김포시 도로관리과,2021-02-20
553-20,1,1,장기동,,2005,전용주(철주),37.64318085,126.6819077,031-980-2796,김포시 도로관리과,2021-02-20
553-21,1,1,장기동,,2005,전용주(철주),37.64300156,126.682251,031-980-2796,김포시 도로관리과,2021-02-20
553-22,1,1,장기동,,2005,전용주(철주),37.64284134,126.6825256,031-980-2796,김포시 도로관리과,2021-02-20
553-23,1,1,장기동,,2005,전용주(철주),37.64265442,126.6828308,031-980-2796,김포시 도로관리과,2021-02-20
553-24,1,1,장기동,,2005,전용주(철주),37.6425209,126.6830902,031-980-2796,김포시 도로관리과,2021-02-20
553-25,1,1,장기동,,2005,전용주(철주),37.64231491,126.6834183,031-980-2796,김포시 도로관리과,2021-02-20
553-3,1,2,장기동,,2005,전용주(철주),37.64286041,126.6831894,031-980-2796,김포시 도로관리과,2021-02-20
553-4,1,2,장기동,,2005,전용주(철주),37.643013,126.682869,031-980-2796,김포시 도로관리과,2021-02-20
553-5,1,2,장기동,,2005,전용주(철주),37.6431427,126.6826248,031-980-2796,김포시 도로관리과,2021-02-20
553-6,1,2,장기동,,2005,전용주(철주),37.6432724,126.6823959,031-980-2796,김포시 도로관리과,2021-02-20
553-7,1,2,장기동,,2005,전용주(철주),37.64341354,126.6821899,031-980-2796,김포시 도로관리과,2021-02-20
553-8,1,2,장기동,,2005,전용주(철주),37.64352417,126.6820145,031-980-2796,김포시 도로관리과,2021-02-20
553-9,1,2,장기동,,2005,전용주(철주),37.64371109,126.6817398,031-980-2796,김포시 도로관리과,2021-02-20
554-1,1,1,양촌읍,대포리,34-27,전용주(스텐),37.6193428,126.6344376,031-980-2796,김포시 도로관리과,2021-02-20
554-2,1,1,양촌읍,대포리,34-27,전용주(스텐),37.61948013,126.6341782,031-980-2796,김포시 도로관리과,2021-02-20
554-3,1,1,양촌읍,대포리,34-27,전용주(스텐),37.61967468,126.6338272,031-980-2796,김포시 도로관리과,2021-02-20
554-4,1,1,양촌읍,대포리,Feb-35,전용주(스텐),37.61985016,126.6335068,031-980-2796,김포시 도로관리과,2021-02-20
554-5,1,1,양촌읍,대포리,366-3,전용주(스텐),37.62007523,126.6337585,031-980-2796,김포시 도로관리과,2021-02-20
554-6,1,1,양촌읍,대포리,Sep-36,전용주(스텐),37.62027359,126.6340256,031-980-2796,김포시 도로관리과,2021-02-20
554-7,1,1,양촌읍,대포리,Sep-36,전용주(스텐),37.62047958,126.6343002,031-980-2796,김포시 도로관리과,2021-02-20
554-8,1,1,양촌읍,대포리,Oct-36,전용주(스텐),37.61977386,126.633316,031-980-2796,김포시 도로관리과,2021-02-20
554-9,1,1,양촌읍,대포리,Oct-36,전용주(스텐),37.61983109,126.6333847,031-980-2796,김포시 도로관리과,2021-02-20
555-1,1,2,양촌읍,구래리,748-11,전용주(철주),37.62798691,126.629776,031-980-2796,김포시 도로관리과,2021-02-20
555-10,1,2,양촌읍,구래리,749-1,전용주(철주),37.63001633,126.6282806,031-980-2796,김포시 도로관리과,2021-02-20
555-11,1,2,양촌읍,구래리,751-5,전용주(철주),37.63012314,126.6281433,031-980-2796,김포시 도로관리과,2021-02-20
555-12,1,2,양촌읍,구래리,751-5,전용주(철주),37.63027573,126.6280594,031-980-2796,김포시 도로관리과,2021-02-20
555-13,1,2,양촌읍,구래리,751-5,전용주(철주),37.6303978,126.6281967,031-980-2796,김포시 도로관리과,2021-02-20
555-14,1,1,양촌읍,구래리,750-27,전용주(철주),37.63059235,126.6284256,031-980-2796,김포시 도로관리과,2021-02-20
555-15,1,1,양촌읍,구래리,750-27,전용주(철주),37.63073349,126.6285706,031-980-2796,김포시 도로관리과,2021-02-20
555-16,1,1,양촌읍,구래리,750-27,전용주(철주),37.63088989,126.6287079,031-980-2796,김포시 도로관리과,2021-02-20
555-17,1,1,양촌읍,구래리,750-25,전용주(철주),37.63102341,126.6288071,031-980-2796,김포시 도로관리과,2021-02-20
555-18,1,1,양촌읍,구래리,859-1,전용주(철주),37.63114166,126.6288757,031-980-2796,김포시 도로관리과,2021-02-20
555-19,1,1,양촌읍,구래리,859-1,전용주(철주),37.63127136,126.6289368,031-980-2796,김포시 도로관리과,2021-02-20
555-2,1,2,양촌읍,구래리,748-18,전용주(철주),37.62829208,126.62957,031-980-2796,김포시 도로관리과,2021-02-20
555-3,1,2,양촌읍,구래리,748-18,전용주(철주),37.62856293,126.6294174,031-980-2796,김포시 도로관리과,2021-02-20
555-4,1,2,양촌읍,구래리,748-18,전용주(철주),37.62887573,126.6292419,031-980-2796,김포시 도로관리과,2021-02-20
555-5,1,2,양촌읍,구래리,748-18,전용주(철주),37.62909698,126.6290894,031-980-2796,김포시 도로관리과,2021-02-20
555-6,1,2,양촌읍,구래리,748-17,전용주(철주),37.62928009,126.6289444,031-980-2796,김포시 도로관리과,2021-02-20
555-7,1,2,양촌읍,구래리,748-16,전용주(철주),37.6294632,126.6287918,031-980-2796,김포시 도로관리과,2021-02-20
555-8,1,2,양촌읍,구래리,749-1,전용주(철주),37.62966537,126.6286316,031-980-2796,김포시 도로관리과,2021-02-20
555-9,1,2,양촌읍,구래리,749-1,전용주(철주),37.62985229,126.6284561,031-980-2796,김포시 도로관리과,2021-02-20
556-1,1,1,장기동,,613-2,전용주(철주),37.64575195,126.688858,031-980-2796,김포시 도로관리과,2021-02-20
556-10,1,1,장기동,,563,전용주(철주),37.64667511,126.6847229,031-980-2796,김포시 도로관리과,2021-02-20
556-11,1,1,장기동,,563,전용주(철주),37.64677811,126.6843338,031-980-2796,김포시 도로관리과,2021-02-20
556-12,1,1,장기동,,563,전용주(철주),37.64686966,126.6839905,031-980-2796,김포시 도로관리과,2021-02-20
556-2,1,1,장기동,,613-2,전용주(철주),37.64579773,126.6884689,031-980-2796,김포시 도로관리과,2021-02-20
556-3,1,1,운양동,,1325-1,전용주(철주),37.64588165,126.6880188,031-980-2796,김포시 도로관리과,2021-02-20
556-4,1,1,장기동,,613-2,전용주(철주),37.64594269,126.6875992,031-980-2796,김포시 도로관리과,2021-02-20
556-5,1,1,장기동,,613-2,전용주(철주),37.6460495,126.6870728,031-980-2796,김포시 도로관리과,2021-02-20
556-6,1,1,운양동,,1325-1,전용주(철주),37.64618683,126.6865768,031-980-2796,김포시 도로관리과,2021-02-20
556-7,1,1,장기동,,563-2,전용주(철주),37.64629745,126.6861191,031-980-2796,김포시 도로관리과,2021-02-20
556-8,1,1,장기동,,545-5,전용주(철주),37.64642715,126.6856766,031-980-2796,김포시 도로관리과,2021-02-20
556-9,1,1,장기동,,563,전용주(철주),37.64654541,126.6852112,031-980-2796,김포시 도로관리과,2021-02-20
557-1,1,2,장기동,,1991,전용주(강관),37.64494705,126.6809311,031-980-2796,김포시 도로관리과,2021-02-20
557-10,1,2,장기동,,Jan-87,전용주(강관),37.64492798,126.6851044,031-980-2796,김포시 도로관리과,2021-02-20
557-11,1,2,장기동,,Jan-87,전용주(강관),37.64480209,126.6856308,031-980-2796,김포시 도로관리과,2021-02-20
557-12,1,2,장기동,,Jan-87,전용주(철주),37.64463425,126.6863174,031-980-2796,김포시 도로관리과,2021-02-20
557-13,1,3,장기동,,Jan-87,전용주(철주),37.64443588,126.6870804,031-980-2796,김포시 도로관리과,2021-02-20
557-14,1,2,장기동,,1989,전용주(철주),37.64408112,126.6870041,031-980-2796,김포시 도로관리과,2021-02-20
557-15,1,2,장기동,,1989,전용주(철주),37.64375305,126.6868896,031-980-2796,김포시 도로관리과,2021-02-20
557-16,1,2,장기동,,1989,전용주(철주),37.64339447,126.6868744,031-980-2796,김포시 도로관리과,2021-02-20
557-2,1,2,장기동,,1991,전용주(강관),37.64523697,126.681366,031-980-2796,김포시 도로관리과,2021-02-20
557-3,1,2,장기동,,1991,전용주(강관),37.64549255,126.6817017,031-980-2796,김포시 도로관리과,2021-02-20
557-4,1,2,장기동,,1987,전용주(강관),37.64572144,126.6820602,031-980-2796,김포시 도로관리과,2021-02-20
557-5,1,2,장기동,,Jan-87,전용주(강관),37.64560318,126.682579,031-980-2796,김포시 도로관리과,2021-02-20
557-6,1,2,장기동,,Jan-87,전용주(강관),37.64546204,126.6830521,031-980-2796,김포시 도로관리과,2021-02-20
557-7,1,2,장기동,,Jan-87,전용주(강관),37.64536667,126.6834717,031-980-2796,김포시 도로관리과,2021-02-20
557-8,1,2,장기동,,Jan-87,전용주(강관),37.64523697,126.6839523,031-980-2796,김포시 도로관리과,2021-02-20
557-9,1,2,장기동,,Jan-87,전용주(강관),37.64507675,126.6845627,031-980-2796,김포시 도로관리과,2021-02-20
558-1,1,2,장기동,,Jan-87,전용주(철주),37.64448166,126.6904526,031-980-2796,김포시 도로관리과,2021-02-20
558-10,1,2,장기동,,Jan-87,전용주(철주),37.64511871,126.6849899,031-980-2796,김포시 도로관리과,2021-02-20
558-11,1,2,장기동,,Jan-87,전용주(철주),37.64522171,126.6845474,031-980-2796,김포시 도로관리과,2021-02-20
558-12,1,2,장기동,,Jan-87,전용주(철주),37.64535141,126.684082,031-980-2796,김포시 도로관리과,2021-02-20
558-13,1,2,장기동,,Jan-87,전용주(철주),37.64550781,126.6834717,031-980-2796,김포시 도로관리과,2021-02-20
558-14,1,2,장기동,,Jan-87,전용주(철주),37.64566422,126.6828537,031-980-2796,김포시 도로관리과,2021-02-20
558-15,1,2,장기동,,1987,전용주(철주),37.64583969,126.6822281,031-980-2796,김포시 도로관리과,2021-02-20
558-16,1,2,장기동,,563,전용주(철주),37.6460228,126.6824951,031-980-2796,김포시 도로관리과,2021-02-20
558-2,1,2,운양동,,1392,전용주(철주),37.64447403,126.6899872,031-980-2796,김포시 도로관리과,2021-02-20
558-3,1,2,운양동,,1392,전용주(철주),37.64446259,126.6895142,031-980-2796,김포시 도로관리과,2021-02-20
558-4,1,2,장기동,,Jan-87,전용주(철주),37.6444397,126.6888504,031-980-2796,김포시 도로관리과,2021-02-20
558-5,1,2,장기동,,Jan-87,전용주(철주),37.64443207,126.6880951,031-980-2796,김포시 도로관리과,2021-02-20
558-6,1,2,장기동,,Jan-87,전용주(철주),37.64445877,126.687561,031-980-2796,김포시 도로관리과,2021-02-20
558-7,1,2,장기동,,Jan-87,전용주(철주),37.64466476,126.6866226,031-980-2796,김포시 도로관리과,2021-02-20
558-8,1,2,장기동,,Jan-87,전용주(철주),37.64482117,126.6860886,031-980-2796,김포시 도로관리과,2021-02-20
558-9,1,2,장기동,,Jan-87,전용주(철주),37.64495468,126.6855621,031-980-2796,김포시 도로관리과,2021-02-20
559-1,1,3,장기동,,2027,전용주(철주),37.64162064,126.6771774,031-980-2796,김포시 도로관리과,2021-02-20
559-2,1,2,장기동,,2030,전용주(철주),37.64148331,126.6775665,031-980-2796,김포시 도로관리과,2021-02-20
559-3,1,2,장기동,,2031,전용주(철주),37.64122391,126.6779556,031-980-2796,김포시 도로관리과,2021-02-20
559-4,1,2,장기동,,2031,전용주(철주),37.64094543,126.6783066,031-980-2796,김포시 도로관리과,2021-02-20
559-5,1,2,장기동,,2030,전용주(철주),37.64058685,126.6784973,031-980-2796,김포시 도로관리과,2021-02-20
559-6,1,2,장기동,,2031,전용주(철주),37.64022827,126.6785507,031-980-2796,김포시 도로관리과,2021-02-20
559-7,1,2,장기동,,2031,전용주(철주),37.63980865,126.6784439,031-980-2796,김포시 도로관리과,2021-02-20
559-8,1,2,장기동,,2030,전용주(철주),37.639431,126.6780548,031-980-2796,김포시 도로관리과,2021-02-20
559-9,1,1,장기동,,Jan-32,전용주(철주),37.63921738,126.677803,031-980-2796,김포시 도로관리과,2021-02-20
Jan-56,1,2,통진읍,마송리,589-1,전용주(스텐),37.69021225,126.595871,031-980-2796,김포시 도로관리과,2021-02-20
Oct-56,1,2,통진읍,마송리,589-1,전용주(스텐),37.68941879,126.5987015,031-980-2796,김포시 도로관리과,2021-02-20
Nov-56,1,2,통진읍,마송리,589-1,전용주(스텐),37.68933105,126.5990219,031-980-2796,김포시 도로관리과,2021-02-20
Dec-56,1,2,통진읍,마송리,589-1,전용주(스텐),37.6892395,126.5993195,031-980-2796,김포시 도로관리과,2021-02-20
56-13,1,2,통진읍,마송리,589-1,전용주(스텐),37.68910599,126.5996094,031-980-2796,김포시 도로관리과,2021-02-20
56-14,1,2,통진읍,마송리,516-2,전용주(스텐),37.6889534,126.5999374,031-980-2796,김포시 도로관리과,2021-02-20
56-15,1,2,통진읍,마송리,516-2,전용주(스텐),37.68878174,126.6002426,031-980-2796,김포시 도로관리과,2021-02-20
56-16,1,2,통진읍,마송리,589-1,전용주(스텐),37.68901443,126.6004333,031-980-2796,김포시 도로관리과,2021-02-20
56-17,1,2,통진읍,마송리,589-1,전용주(스텐),37.68912506,126.6001358,031-980-2796,김포시 도로관리과,2021-02-20
56-18,1,2,통진읍,마송리,104-68,전용주(스텐),37.68925858,126.5997925,031-980-2796,김포시 도로관리과,2021-02-20
56-19,1,2,통진읍,마송리,104-68,전용주(스텐),37.68938446,126.5994492,031-980-2796,김포시 도로관리과,2021-02-20
Feb-56,1,2,통진읍,마송리,589-1,전용주(스텐),37.69013977,126.5961761,031-980-2796,김포시 도로관리과,2021-02-20
56-20,1,2,통진읍,마송리,104-68,전용주(스텐),37.68950272,126.5991058,031-980-2796,김포시 도로관리과,2021-02-20
56-21,1,2,통진읍,마송리,104-68,전용주(스텐),37.68958664,126.5987778,031-980-2796,김포시 도로관리과,2021-02-20
56-22,1,2,통진읍,마송리,104-68,전용주(스텐),37.68968964,126.5984726,031-980-2796,김포시 도로관리과,2021-02-20
56-23,1,2,통진읍,마송리,104-68,전용주(스텐),37.6897583,126.5982208,031-980-2796,김포시 도로관리과,2021-02-20
56-24,1,2,통진읍,마송리,104-68,전용주(스텐),37.68983459,126.5979614,031-980-2796,김포시 도로관리과,2021-02-20
56-25,1,2,통진읍,마송리,120-5,전용주(스텐),37.68994141,126.5975571,031-980-2796,김포시 도로관리과,2021-02-20
56-26,1,2,통진읍,마송리,120-5,전용주(스텐),37.69002914,126.5972443,031-980-2796,김포시 도로관리과,2021-02-20
56-27,1,2,통진읍,마송리,120-5,전용주(스텐),37.6901474,126.596817,031-980-2796,김포시 도로관리과,2021-02-20
56-28,1,2,통진읍,마송리,120-5,전용주(스텐),37.69020081,126.5965576,031-980-2796,김포시 도로관리과,2021-02-20
56-29,1,2,통진읍,마송리,120-5,전용주(스텐),37.6902504,126.5963745,031-980-2796,김포시 도로관리과,2021-02-20
Mar-56,1,2,통진읍,마송리,589-1,전용주(스텐),37.69005585,126.5964966,031-980-2796,김포시 도로관리과,2021-02-20
