시도명,시군구명,시설명,구분,연락처,소재지지번주소
강원도,춘천시,NAVER 데이터센터,복합용도건축물,,강원도 춘천시 동면 만천리 1000
강원도,춘천시,㈜엠케이컨설팅-업무시설,복합용도건축물,,강원도 춘천시 온의동 588-9
강원도,춘천시,숙박시설,복합용도건축물,,강원도 춘천시 삼천동 180-5
강원도,춘천시,노유자시설,복합용도건축물,,강원도 춘천시 우두동 426-1
강원도,춘천시,㈜하이랜드-업무시설,복합용도건축물,,강원도 춘천시 온의동 156
강원도,춘천시,오피스텔,복합용도건축물,,강원도 춘천시 온의동 587-5
강원도,춘천시,옥산가-근린생활시설,복합용도건축물,,강원도 춘천시 온의동 587
강원도,춘천시,교육연구시설,복합용도건축물,,강원도 춘천시 동면 만천리 180-3
강원도,춘천시,공공업무시설,복합용도건축물,,강원도 춘천시 온의동 589-4
강원도,춘천시,근린생활시설,복합용도건축물,,강원도 춘천시 퇴계동 322-115
강원도,춘천시,(주)한화국토개발,기숙사,,강원도 춘천시 남산면 서천리 121-19
강원도,춘천시,(주)동남디앤씨대표이사권도형,복합용도건축물,,강원도 춘천시 석사동 880-2
강원도,춘천시,(주)유창이앤씨대표이성근,복합용도건축물,,강원도 춘천시 후평동 692-12
강원도,춘천시,강남빌딩,복합용도건축물,,강원도 춘천시 온의동 123-29
강원도,춘천시,강원웨딩,복합용도건축물,,강원도 춘천시 근화동 266-3
강원도,춘천시,교보생명보험주식회사,복합용도건축물,,강원도 춘천시 효자동 655
강원도,춘천시,국제타워(국제부동산),복합용도건축물,,강원도 춘천시 후평동 703-1
강원도,춘천시,넥서스프라자,복합용도건축물,,강원도 춘천시 석사동 885-3
강원도,춘천시,대림빌딩(건물주 임완섭),복합용도건축물,,강원도 춘천시 퇴계동 188-6
강원도,춘천시,대일빌딩,복합용도건축물,,강원도 춘천시 온의동 514
강원도,춘천시,더퍼스트 빌딩,복합용도건축물,,강원도 춘천시 석사동 888-5
강원도,춘천시,메가시티,복합용도건축물,,강원도 춘천시 효자동 654-3
강원도,춘천시,미메디컬타워,복합용도건축물,,강원도 춘천시 온의동 58-7
강원도,춘천시,벨몽드(황환구),복합용도건축물,,강원도 춘천시 효자동 641-6
강원도,춘천시,브라운5번가,복합용도건축물,,강원도 춘천시 죽림동 189
강원도,춘천시,세계기독교통일신령협회,복합용도건축물,,강원도 춘천시 온의동 512
강원도,춘천시,송한타워,복합용도건축물,,강원도 춘천시 퇴계동 188-1
강원도,춘천시,스카이타워,복합용도건축물,,강원도 춘천시 운교동 146-1
강원도,춘천시,스타플러스,복합용도건축물,,강원도 춘천시 석사동 888-1
강원도,춘천시,신동농업협동조합장,복합용도건축물,,강원도 춘천시 동내면 학곡리 364-1
강원도,춘천시,썬타워,복합용도건축물,,강원도 춘천시 석사동 799-2
강원도,춘천시,아라비안나이트,복합용도건축물,,강원도 춘천시 효자동 685-10
강원도,춘천시,아이씨티빌딩,복합용도건축물,,강원도 춘천시 퇴계동 1076
강원도,춘천시,엠타워,복합용도건축물,,강원도 춘천시 후평동 701-12
강원도,춘천시,영원빌딩,복합용도건축물,,강원도 춘천시 석사동 796-8
강원도,춘천시,조운동재개발 추진위원회,복합용도건축물,,강원도 춘천시 운교동 187-15
강원도,춘천시,종로타워,복합용도건축물,,강원도 춘천시 석사동 880-3
강원도,춘천시,주식회사케이티,복합용도건축물,,강원도 춘천시 소양로3가 175-5
강원도,춘천시,중앙학원,복합용도건축물,,강원도 춘천시 중앙로3가 66
강원도,춘천시,지유빌딩(이마트부동산 대표자),복합용도건축물,,강원도 춘천시 온의동 513-7
강원도,춘천시,지효빌딩,복합용도건축물,,강원도 춘천시 퇴계동 1083
강원도,춘천시,차량등록사업소,복합용도건축물,,강원도 춘천시 칠전동 590-7
강원도,춘천시,채선당,복합용도건축물,,강원도 춘천시 석사동 796-1
강원도,춘천시,주식회사 위드에프엔씨춘천지점,접객업소,,강원도 춘천시 신동면 증리 370-1
강원도,춘천시,다줌이네함바식당,접객업소,,강원도 춘천시 퇴계동 산 36번지 1호 외1필지(대림이편한세상공사현장) 
강원도,춘천시,고기맛을아는브로콜리,접객업소,,강원도 춘천시 동면 만천리 869-2
강원도,춘천시,편한밥상,접객업소,,강원도 춘천시 퇴계동 461번지  
강원도,춘천시,늘푸른식당,접객업소,,강원도 춘천시 퇴계동 462-15
강원도,춘천시,원(ONE),접객업소,,강원도 춘천시 퇴계동 1169-2
강원도,춘천시,샤브향(퇴계점),접객업소,,강원도 춘천시 퇴계동 1136-7
강원도,춘천시,라온유치원,집단급식소,,강원도 춘천시 동면 장학리 241-2
강원도,춘천시,민토탈장례서비스,운수업,,강원도 춘천시 효자동 280-4
강원도,춘천시,현대특수운송,운수업,,강원도 춘천시 석사동 873
강원도,춘천시,효심장의특수여객,운수업,,강원도 춘천시 동면 장학리 989
강원도,춘천시,일신특수여객,운수업,,강원도 춘천시 동내면 학곡리 319-10
강원도,춘천시,장례를 돕는 사람들,운수업,,강원도 춘천시 삼천동 63-136
강원도,춘천시,파파트리게스트하우스,관광숙박업,,강원도 춘천시 온의동 105-7
강원도,춘천시,Chun cheon stay,관광숙박업,,강원도 춘천시 삼천동 25-5
강원도,춘천시,Zach's house,관광숙박업,,강원도 춘천시 효자동 176-44
강원도,춘천시,남원본가맛추어탕,접객업소,,강원도 춘천시 사농동 76-7
강원도,춘천시,(신)소양특수여객,운수업,,강원도 춘천시 퇴계동 1015
강원도,춘천시,감성(Emotion)갤러리,관광숙박업,,강원도 춘천시 조양동 6-32
강원도,춘천시,이로운라이프,운수업,,강원도 춘천시 후평동 245-54
강원도,춘천시,경춘특수여객,운수업,,강원도 춘천시 퇴계동 916
강원도,춘천시,네이쳐 맘,관광숙박업,,강원도 춘천시 퇴계동 898-3
강원도,춘천시,더로컬게스트하우스,관광숙박업,,강원도 춘천시 근화동 534-8
강원도,춘천시,에그하우스,관광숙박업,,강원도 춘천시 퇴계동 873-10
강원도,춘천시,강원특수여객,운수업,,강원도 춘천시 동내면 거두리 516-1
강원도,춘천시,숨바꼭질,관광숙박업,,강원도 춘천시 효자동 547-40
강원도,춘천시,춘천게스트하우스 파티앤스테이,숙박업,,강원도 춘천시 조양동 6-63
강원도,춘천시,가나안장례컨설팅,운수업,,강원도 춘천시 온의동 510
강원도,춘천시,예인특수운송,운수업,,강원도 춘천시 동산면 군자리 703-1
강원도,춘천시,㈜강원예인특수,운수업,,강원도 춘천시 동내면 거두리 376
강원도,춘천시,중부특수여객,운수업,,강원도 춘천시 동내면 거두리 516-1
강원도,춘천시,가내수공업춘천점,접객업소,,강원도 춘천시 동내면 거두리 1058-1
강원도,춘천시,호반특수여객,운수업,,강원도 춘천시 후평동 885-1
강원도,춘천시,호텔정관루본관,숙박업,031-580-8000,강원도 춘천시 남산면 방하리 197
강원도,춘천시,동문,접객업소,031-580-8099,강원도 춘천시 남산면 방하리 197
강원도,춘천시,호텔정관루별관(콘도별장),숙박업,031-582-2197,강원도 춘천시 남산면 방하리 197
강원도,춘천시,㈜이마트춘천점,대형마트,033-240-1050,강원도 춘천시 온의동 511
강원도,춘천시,(주)이마트춘천점,집단급식소,033-240-1234,강원도 춘천시 온의동 511
강원도,춘천시,춘천고등학교 구내식당,집단급식소,033-240-2078,강원도 춘천시 소양로3가 149-1
강원도,춘천시,롯데쇼핑(주)대표이사이철우,복합용도건축물,033-240-2500,강원도 춘천시 온의동 6-25
강원도,춘천시,롯데쇼핑㈜ 롯데마트춘천점,대형마트,033-240-2511,강원도 춘천시 온의동 6-25
강원도,춘천시,롯데쇼핑(주)롯데마트춘천점,집단급식소,033-240-2565,강원도 춘천시 온의동 6-25
강원도,춘천시,한림대학교부속춘천성심병원,병원,033-240-5000,강원도 춘천시 교동 153
강원도,춘천시,(재)춘천교구천주교회,복합용도건축물,033-240-6000,강원도 춘천시 효자동 400
강원도,춘천시,의료법인강남의료재단강남병원,병원,033-240-7000,강원도 춘천시 온의동 513-3
강원도,춘천시,강남병원,집단급식소,033-240-7171,강원도 춘천시 온의동 513-3
강원도,춘천시,춘천시노인전문병원,병원,033-240-7500,강원도 춘천시 동면 만천리 811-5
강원도,춘천시,춘천시노인전문병원,집단급식소,033-240-7515,강원도 춘천시 동면 만천리 811-5
강원도,춘천시,한림성심대학교,기숙사,033-240-9000,강원도 춘천시 동면 장학리 790
강원도,춘천시,한림성심대학교 부속 한림유치원,유치원,033-240-9360,강원도 춘천시 동면 장학리 790
강원도,춘천시,한림유치원,집단급식소,033-240-9367,강원도 춘천시 동면 장학리 790
강원도,춘천시,그빵집,접객업소,033-241-0020,강원도 춘천시 동면 월곡리 246
강원도,춘천시,119안전센터,복합용도건축물,033-241-0119,강원도 춘천시 후평동 257-31
강원도,춘천시,3D 시네마모텔,숙박업,033-241-0331,강원도 춘천시 옥천동 42-6
강원도,춘천시,서울파크,숙박업,033-241-0390,강원도 춘천시 신북읍 천전리 212-44
강원도,춘천시,해강 아파트,공동주택,033-241-0413,강원도 춘천시 신북읍 천전리 1351
강원도,춘천시,맨하탄모텔,숙박업,033-241-0550,강원도 춘천시 퇴계동 344-8
강원도,춘천시,리츠호텔,숙박업,033-241-0798,강원도 춘천시 근화동 284-1
강원도,춘천시,사회복지법인계명복지재단,복합용도건축물,033-241-0809,강원도 춘천시 신북읍 지내리 359
강원도,춘천시,가산초등학교,학교,033-241-1002,강원도 춘천시 동면 지내리 136-2
강원도,춘천시,열린유치원,유치원,033-241-1012,강원도 춘천시 온의동 527-1
강원도,춘천시,열린유치원,집단급식소,033-241-1012,강원도 춘천시 온의동 527-1
강원도,춘천시,명동호텔,숙박업,033-241-1188,강원도 춘천시 조양동 6-68
강원도,춘천시,로즈파크,숙박업,033-241-1422,강원도 춘천시 신북읍 천전리 212-1
강원도,춘천시,남춘천씨씨대식당,접객업소,033-241-1550,강원도 춘천시 신동면 혈동리 산226
강원도,춘천시,시네마모텔,숙박업,033-241-1575,강원도 춘천시 동면 지내리 347-3
강원도,춘천시,소담채,접객업소,033-241-1600,강원도 춘천시 동면 장학리 233-2
강원도,춘천시,보배어린이집,어린이집,033-241-1782,강원도 춘천시 퇴계동 916-3
강원도,춘천시,옥미관별관,접객업소,033-241-1911,강원도 춘천시 동면 지내리 407
강원도,춘천시,치엔롱,접객업소,033-241-2100,강원도 춘천시 낙원동 30-1
강원도,춘천시,(주)국민은행,복합용도건축물,033-241-2224,강원도 춘천시 중앙로2가 27-1
강원도,춘천시,남춘천 1 휴먼시아 아파트,공동주택,033-241-2356,강원도 춘천시 퇴계동 1097
강원도,춘천시,어베인호텔,숙박업,033-241-2389,강원도 춘천시 퇴계동 1135-2
강원도,춘천시,라온유치원,유치원,033-241-2410,강원도 춘천시 동면 장학리 241-2
강원도,춘천시,애니와투니어린이집,어린이집,033-241-2415,강원도 춘천시 약사동 83-4
강원도,춘천시,시드니모텔,숙박업,033-241-2417,강원도 춘천시 효자동 711-17
강원도,춘천시,제이드모텔,숙박업,033-241-2599,강원도 춘천시 동면 지내리 349-1
강원도,춘천시,별해별미(한양유통),접객업소,033-241-2999,강원도 춘천시 효자동 692-1
강원도,춘천시,하루,접객업소,033-241-3011,강원도 춘천시 석사동 809-2
강원도,춘천시,사회복지법인남강애육원,복합용도건축물,033-241-3181,강원도 춘천시 신북읍 산천리 345-4
강원도,춘천시,강원체육고등학교,집단급식소,033-241-3192,강원도 춘천시 송암동 산1-1
강원도,춘천시,강원체육고등학교,학교,033-241-3194,강원도 춘천시 송암동 129-1
강원도,춘천시,로드힐스지씨점,접객업소,033-241-3600,강원도 춘천시 동산면 군자리 산 245
강원도,춘천시,나능이능이버섯백숙춘천점,접객업소,033-241-4411,강원도 춘천시 퇴계동 1137-3
강원도,춘천시,동아 아파트,공동주택,033-241-4637,강원도 춘천시 후평동 893
강원도,춘천시,근화신성미소지움 아파트,공동주택,033-241-4664,강원도 춘천시 근화동 279-8
강원도,춘천시,ms마트-판매시설,복합용도건축물,033-241-4989,강원도 춘천시 동면 장학리 810-5
강원도,춘천시,쟈스민,접객업소,033-241-5453,강원도 춘천시 퇴계동 1159-4
강원도,춘천시,자연유치원,유치원,033-241-5522,강원도 춘천시 후평동 824-8
강원도,춘천시,춘천남부노인복지관,집단급식소,033-241-5600,강원도 춘천시 온의동 6-33
강원도,춘천시,호텔명작,숙박업,033-241-5689,강원도 춘천시 효자동 659-1
