도로안전표지일련번호,도로종류,도로노선번호,도로노선명,도로노선방향,도로형태,차로수,도로폭,소재지도로명주소,소재지지번주소,위도,경도,도로안전표지구분,도로안전표지종별일련번호,주행제한속도,도로안전표지설명,지주형식,제2외국어표기여부,설치일자,관리기관명,관리기관전화번호,데이터기준일자
2214,,,,,,,,,경상남도 통영시 산양읍 신전리 2-3,34.792057,128.425165,4,401,,거리(전방100m앞),,,,경상남도 통영시,055-650-5332,2021-01-21
2215,,,,,,,,,경상남도 통영시 산양읍 신전리 1-1,34.791383,128.426879,1,112,,좌로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
2216,,,,,,,,,경상남도 통영시 산양읍 신전리 620-3,34.79587,128.416394,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
2217,,,,,,,,,경상남도 통영시 산양읍 신전리 620-3,34.79587,128.416394,2,224,,최고속도제한(40),,,,경상남도 통영시,055-650-5332,2021-01-21
2218,,,,,,,,,경상남도 통영시 산양읍 신전리 620-3,34.796228,128.415885,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2219,,,,,,,,,경상남도 통영시 산양읍 신전리 620-3,34.796228,128.415885,2,226,,서행,,,,경상남도 통영시,055-650-5332,2021-01-21
2220,,,,,,,,,경상남도 통영시 산양읍 신전리 620-3,34.796228,128.415885,2,224,,최고속도제한(40),,,,경상남도 통영시,055-650-5332,2021-01-21
2221,,,,,,,,,경상남도 통영시 산양읍 신전리 620-3,34.796461,128.415396,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2222,,,,,,,,,경상남도 통영시 산양읍 신전리 620-3,34.796623,128.414957,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2223,,,,,,,,,경상남도 통영시 산양읍 신전리 620-3,34.796623,128.414957,2,224,,최고속도제한(40),,,,경상남도 통영시,055-650-5332,2021-01-21
2224,,,,,,,,,경상남도 통영시 산양읍 신전리 584-2,34.797008,128.414191,2,226,,서행,,,,경상남도 통영시,055-650-5332,2021-01-21
2225,,,,,,,,,경상남도 통영시 산양읍 신전리 511-1,34.797441,128.413615,1,132,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2226,,,,,,,,,경상남도 통영시 산양읍 신전리 511-1,34.797456,128.413562,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2227,,,,,,,,,경상남도 통영시 산양읍 신전리 510-4,34.797651,128.413332,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2228,,,,,,,,,경상남도 통영시 산양읍 신전리 503-2,34.7981,128.412867,2,226,,서행,,,,경상남도 통영시,055-650-5332,2021-01-21
2229,,,,,,,,,경상남도 통영시 산양읍 신전리 480-1,34.800231,128.410844,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2230,,,,,,,,,경상남도 통영시 산양읍 신전리 472-2,34.800422,128.410619,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2231,,,,,,,,,경상남도 통영시 산양읍 신전리 1351-2,34.800741,128.410129,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
2232,,,,,,,,,경상남도 통영시 산양읍 신전리 1352-2,34.800875,128.409831,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
2233,,,,,,,,,경상남도 통영시 산양읍 신전리 1352-2,34.800888,128.409698,1,132,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2234,,,,,,,,경상남도 통영시 산양중앙로 201,경상남도 통영시 산양읍 신전리 1411,34.802386,128.407018,1,132,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2235,,,,,,,,,경상남도 통영시 산양읍 남평리 319-18,34.80214,128.401909,1,113,,우좌로이중굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
2236,,,,,,,,,경상남도 통영시 산양읍 남평리 321-4,34.802821,128.401003,1,113,,우좌로이중굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
2237,,,,,,,,,경상남도 통영시 산양읍 남평리 334-10,34.803955,128.399857,1,114,,좌우로이중굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
2238,,,,,,,,,경상남도 통영시 산양읍 남평리 743-2,34.804347,128.398714,1,109,,회전형교차로,,,,경상남도 통영시,055-650-5332,2021-01-21
2239,,,,,,,,,경상남도 통영시 산양읍 남평리 743-2,34.804347,128.398714,4,401,,거리(전방30m),,,,경상남도 통영시,055-650-5332,2021-01-21
2240,,,,,,,,,경상남도 통영시 산양읍 남평리 743-2,34.804223,128.398436,1,121,,우측방통행,,,,경상남도 통영시,055-650-5332,2021-01-21
2241,,,,,,,,,경상남도 통영시 산양읍 남평리 743-2,34.804223,128.398436,2,228,,양보,,,,경상남도 통영시,055-650-5332,2021-01-21
2242,,,,,,,,,경상남도 통영시 산양읍 남평리 743-2,34.804223,128.398436,3,304,,회전 교차로,,,,경상남도 통영시,055-650-5332,2021-01-21
2243,,,,,,,,,경상남도 통영시 산양읍 남평리 743-2,34.804223,128.398436,4,412,,교통규제(회전차량우선),,,,경상남도 통영시,055-650-5332,2021-01-21
2244,,,,,,,,,경상남도 통영시 산양읍 남평리 743-20,34.804294,128.398228,2,228,,양보,,,,경상남도 통영시,055-650-5332,2021-01-21
2245,,,,,,,,,경상남도 통영시 산양읍 남평리 743-20,34.804294,128.398228,3,304,,회전 교차로,,,,경상남도 통영시,055-650-5332,2021-01-21
2246,,,,,,,,,경상남도 통영시 산양읍 남평리 743-20,34.804294,128.398228,4,412,,교통규제(회전차량우선),,,,경상남도 통영시,055-650-5332,2021-01-21
2247,,,,,,,,,경상남도 통영시 산양읍 남평리 743-20,34.804294,128.398228,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2248,,,,,,,,,경상남도 통영시 산양읍 남평리 743-23,34.804385,128.398059,1,121,,우측방통행,,,,경상남도 통영시,055-650-5332,2021-01-21
2249,,,,,,,,,경상남도 통영시 산양읍 남평리 743-25,34.80463,128.398162,1,109,,회전형교차로,,,,경상남도 통영시,055-650-5332,2021-01-21
2250,,,,,,,,,경상남도 통영시 산양읍 남평리 743-25,34.80463,128.398162,4,401,,거리(전방30m),,,,경상남도 통영시,055-650-5332,2021-01-21
2251,,,,,,,,,경상남도 통영시 산양읍 남평리 640-4,34.806313,128.398651,1,118,,도로폭이좁아짐,,,,경상남도 통영시,055-650-5332,2021-01-21
2252,,,,,,,,,경상남도 통영시 산양읍 남평리 640-4,34.806502,128.398744,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2253,,,,,,,,,경상남도 통영시 산양읍 남평리 256-3,34.806734,128.398867,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2254,,,,,,,,경상남도 통영시 금평길 72,경상남도 통영시 산양읍 남평리 638-1,34.806881,128.399142,1,114,,좌우로이중굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
2255,,,,,,,,경상남도 통영시 금평길 72,경상남도 통영시 산양읍 남평리 638-1,34.806955,128.399228,1,132,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2256,,,,,,,,,경상남도 통영시 산양읍 남평리 256-3,34.807576,128.399879,1,132,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2257,,,,,,,,,경상남도 통영시 산양읍 남평리 420-3,34.808023,128.400226,1,114,,좌우로이중굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
2258,,,,,,,,,경상남도 통영시 산양읍 남평리 420-3,34.808022,128.400221,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2259,,,,,,,,,경상남도 통영시 산양읍 남평리 1396-2,34.80803,128.400272,1,114,,좌우로이중굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
2260,,,,,,,,,경상남도 통영시 산양읍 남평리 1396-2,34.8082,128.400423,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2261,,,,,,,,,경상남도 통영시 산양읍 남평리 256-3,34.808719,128.401122,1,114,,좌우로이중굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
2262,,,,,,,,,경상남도 통영시 산양읍 남평리 256-3,34.808719,128.401122,1,132,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2263,,,,,,,,,경상남도 통영시 산양읍 남평리 326-7,34.809007,128.402379,1,118,,도로폭이좁아짐,,,,경상남도 통영시,055-650-5332,2021-01-21
2264,,,,,,,,,경상남도 통영시 산양읍 남평리 741-12,34.803999,128.397843,2,228,,양보,,,,경상남도 통영시,055-650-5332,2021-01-21
2265,,,,,,,,,경상남도 통영시 산양읍 남평리 741-12,34.803999,128.397843,3,304,,회전 교차로,,,,경상남도 통영시,055-650-5332,2021-01-21
2266,,,,,,,,,경상남도 통영시 산양읍 남평리 741-12,34.803999,128.397843,4,412,,교통규제(회전차량우선),,,,경상남도 통영시,055-650-5332,2021-01-21
2267,,,,,,,,경상남도 통영시 산양중앙로 100,경상남도 통영시 산양읍 남평리 741-11,34.803939,128.397846,2,228,,양보,,,,경상남도 통영시,055-650-5332,2021-01-21
2268,,,,,,,,경상남도 통영시 산양중앙로 100,경상남도 통영시 산양읍 남평리 741-11,34.803939,128.397846,3,304,,회전 교차로,,,,경상남도 통영시,055-650-5332,2021-01-21
2269,,,,,,,,경상남도 통영시 산양중앙로 100,경상남도 통영시 산양읍 남평리 741-11,34.803939,128.397846,4,412,,교통규제(회전차량우선),,,,경상남도 통영시,055-650-5332,2021-01-21
2270,,,,,,,,경상남도 통영시 산양중앙로 100,경상남도 통영시 산양읍 남평리 742,34.803828,128.397955,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2271,,,,,,,,경상남도 통영시 산양중앙로 100,경상남도 통영시 산양읍 남평리 742,34.803638,128.39795,3,319,,주차장,,,,경상남도 통영시,055-650-5332,2021-01-21
2272,,,,,,,,경상남도 통영시 산양중앙로 100,경상남도 통영시 산양읍 남평리 743-15,34.803556,128.397975,1,109,,회전형교차로,,,,경상남도 통영시,055-650-5332,2021-01-21
2273,,,,,,,,경상남도 통영시 산양중앙로 100,경상남도 통영시 산양읍 남평리 743-15,34.803556,128.397975,4,401,,거리(전방30m),,,,경상남도 통영시,055-650-5332,2021-01-21
2274,,,,,,,,경상남도 통영시 산양중앙로 100,경상남도 통영시 산양읍 남평리 743-15,34.803415,128.397965,2,224,,최고속도제한(20),,,,경상남도 통영시,055-650-5332,2021-01-21
2275,,,,,,,,경상남도 통영시 산양중앙로 100,경상남도 통영시 산양읍 남평리 743-15,34.803415,128.397965,4,401,,거리(전방50m 회전교차로),,,,경상남도 통영시,055-650-5332,2021-01-21
2276,,,,,,,,,경상남도 통영시 산양읍 남평리 741-30,34.803809,128.397699,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2277,,,,,,,,,경상남도 통영시 산양읍 남평리 741-30,34.80385,128.397693,1,121,,우측방통행,,,,경상남도 통영시,055-650-5332,2021-01-21
2278,,,,,,,,경상남도 통영시 산양중앙로 100,경상남도 통영시 산양읍 남평리 741-24,34.803765,128.39743,1,109,,회전형교차로,,,,경상남도 통영시,055-650-5332,2021-01-21
2279,,,,,,,,경상남도 통영시 산양중앙로 100,경상남도 통영시 산양읍 남평리 741-24,34.803765,128.39743,4,401,,거리(전방30m),,,,경상남도 통영시,055-650-5332,2021-01-21
2280,,,,,,,,,경상남도 통영시 산양읍 남평리 741-23,34.803786,128.397231,4,401,,거리(전방50m 회전교차로),,,,경상남도 통영시,055-650-5332,2021-01-21
2281,,,,,,,,,경상남도 통영시 산양읍 남평리 1398-4,34.803562,128.396848,2,224,,최고속도제한(30),,,,경상남도 통영시,055-650-5332,2021-01-21
2282,,,,,,,,,경상남도 통영시 산양읍 남평리 1398-4,34.803562,128.396848,4,425,,거리(280m),,,,경상남도 통영시,055-650-5332,2021-01-21
2283,,,,,,,,,경상남도 통영시 산양읍 남평리 702-2,34.803204,128.395866,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2284,,,,,,,,,경상남도 통영시 산양읍 남평리 702-2,34.803161,128.395788,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2285,,,,,,,,,경상남도 통영시 산양읍 남평리 711-3,34.802973,128.39524,2,224,,최고속도제한(30),,,,경상남도 통영시,055-650-5332,2021-01-21
2286,,,,,,,,,경상남도 통영시 산양읍 남평리 711-3,34.802973,128.39524,4,425,,거리(130m),,,,경상남도 통영시,055-650-5332,2021-01-21
2287,,,,,,,,,경상남도 통영시 산양읍 남평리 711-3,34.802416,128.394022,2,224,,최고속도제한(30),,,,경상남도 통영시,055-650-5332,2021-01-21
2288,,,,,,,,,경상남도 통영시 산양읍 남평리 823-2,34.802329,128.393694,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2289,,,,,,,,,경상남도 통영시 산양읍 남평리 823-2,34.802329,128.393694,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
2290,,,,,,,,,경상남도 통영시 산양읍 남평리 867-1,34.803055,128.393102,1,112,,좌로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
2291,,,,,,,,,경상남도 통영시 산양읍 남평리 876-5,34.803277,128.392594,1,111,,우로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
2292,,,,,,,,,경상남도 통영시 산양읍 남평리 866-2,34.802197,128.393418,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2293,,,,,,,,,경상남도 통영시 산양읍 남평리 866-2,34.80219,128.393359,2,226,,서행,,,,경상남도 통영시,055-650-5332,2021-01-21
2294,,,,,,,,경상남도 통영시 산양중앙로 55,경상남도 통영시 산양읍 남평리 862-1,34.802198,128.393289,2,224,,최고속도제한(30),,,,경상남도 통영시,055-650-5332,2021-01-21
2295,,,,,,,,경상남도 통영시 산양중앙로 55,경상남도 통영시 산양읍 남평리 862-1,34.802198,128.393289,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2296,,,,,,,,,경상남도 통영시 산양읍 남평리 866-2,34.801866,128.392861,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2297,,,,,,,,,경상남도 통영시 산양읍 남평리 866-2,34.801866,128.392861,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
2298,,,,,,,,,경상남도 통영시 산양읍 남평리 866-2,34.801867,128.392664,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2299,,,,,,,,,경상남도 통영시 산양읍 남평리 866-2,34.801733,128.392344,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2300,,,,,,,,,경상남도 통영시 산양읍 남평리 866-2,34.801733,128.392344,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2301,,,,,,,,,경상남도 통영시 산양읍 남평리 866-2,34.801735,128.392339,2,224,,최고속도제한(30),,,,경상남도 통영시,055-650-5332,2021-01-21
2302,,,,,,,,,경상남도 통영시 산양읍 남평리 866-2,34.801674,128.392186,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2303,,,,,,,,,경상남도 통영시 산양읍 남평리 866-2,34.801649,128.392137,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2304,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801498,128.39173,1,133,,어린이보호,,,,경상남도 통영시,055-650-5332,2021-01-21
2305,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801498,128.39173,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2306,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801387,128.39146,4,428,,견인지역,,,,경상남도 통영시,055-650-5332,2021-01-21
2307,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801336,128.391358,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2308,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801227,128.391325,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2309,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801262,128.390783,3,324,,어린이보호,,,,경상남도 통영시,055-650-5332,2021-01-21
2310,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801233,128.390751,2,224,,최고속도제한(30),,,,경상남도 통영시,055-650-5332,2021-01-21
2311,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.80122,128.390636,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2312,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801195,128.390614,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2313,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801216,128.390382,1,129,,과속방지턱,,,,경상남도 통영시,055-650-5332,2021-01-21
2314,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801216,128.390382,2,226,,서행,,,,경상남도 통영시,055-650-5332,2021-01-21
2315,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801139,128.390122,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2316,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801087,128.389389,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2317,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801064,128.389233,3,322,,횡단보도,,N,,경상남도 통영시,055-650-5332,2021-01-21
2318,,,,,,,,,경상남도 통영시 산양읍 남평리 833-2,34.801064,128.389233,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2319,,,,,,,,,경상남도 통영시 도남동 75-3,34.82397,128.43778,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2320,,,,,,,,,경상남도 통영시 도남동 77-4,34.82377,128.43816,1,105,,ㅓ자형교차로,,,,경상남도 통영시,055-650-5332,2021-01-21
2321,,,,,,,,,경상남도 통영시 도남동 77-4,34.82377,128.43816,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2322,,,,,,,,,경상남도 통영시 도남동 82-4,34.82354,128.438474,1,111,,우로굽은도로,,,,경상남도 통영시,055-650-5332,2021-01-21
2323,,,,,,,,,경상남도 통영시 도남동 82-4,34.82354,128.438474,1,119,,우측차로없어짐,,,,경상남도 통영시,055-650-5332,2021-01-21
2324,,,,,,,,,경상남도 통영시 도남동 83,34.823486,128.43894,2,218,,정차·주차금지,,,,경상남도 통영시,055-650-5332,2021-01-21
2325,,,,,,,,,경상남도 통영시 도남동 83,34.823486,128.43894,3,308,,직진 및 우회전,,,,경상남도 통영시,055-650-5332,2021-01-21
2326,,,,,,,,,경상남도 통영시 도남동 83,34.823405,128.439289,1,117,,내려막경사(10%),,,,경상남도 통영시,055-650-5332,2021-01-21
