업종명,업소명,소재지(도로명),소재지(지번),소재지전화,영업자시작일,데이터기준일자
일반음식점,중흥식당,"광주광역시 북구 중흥로 164, 1층 (중흥동)",광주광역시 북구 중흥동 685-1 1층 ,,2018-12-04,2020-12-09
일반음식점,술꾼,"광주광역시 북구 북문대로103번길 42 (운암동,(1층))",광주광역시 북구 운암동 934-5 (1층) ,,2018-12-04,2020-12-09
일반음식점,탑쌀피자,"광주광역시 북구 반룡로41번길 1, 1층 (용봉동)",광주광역시 북구 용봉동 1237-13 (1층) ,,2018-12-06,2020-12-09
일반음식점,투다리,광주광역시 북구 양일로305번길 26 (일곡동),광주광역시 북구 일곡동 844-1 ,,2018-12-06,2020-12-09
일반음식점,이화원,"광주광역시 북구 황계로 13, 1,2층 (운암동)",광주광역시 북구 운암동 407-6 ,,2018-12-06,2020-12-09
일반음식점,커피자루,"광주광역시 북구 북문대로 246, 1층 (동림동)",광주광역시 북구 동림동 1149-1 ,,2018-12-07,2020-12-09
일반음식점,동명카츠,"광주광역시 북구 북문대로 251, 1층 (동림동)",광주광역시 북구 동림동 52-11 ,,2018-12-07,2020-12-09
일반음식점,개구쟁이,"광주광역시 북구 석곡로529번길 1-21, 1,2층 (망월동)",광주광역시 북구 망월동 822-2 ,,2018-12-07,2020-12-09
일반음식점,원조할매닭발동수삼미,광주광역시 북구 서강로 65 (운암동),광주광역시 북구 운암동 921-2 ,062-521-6076,2018-12-10,2020-12-09
일반음식점,투사랑,광주광역시 북구 대자로 103 (운암동),광주광역시 북구 운암동 97-12 ,062-529-1428,2018-12-10,2020-12-09
일반음식점,다미,"광주광역시 북구 하서로 441-1 (용두동,외1필지)",광주광역시 북구 용두동 276-5 외1필지 ,,2018-12-10,2020-12-09
일반음식점,벨라,"광주광역시 북구 저불로70번길 13 (용봉동, 1층)",광주광역시 북구 용봉동 1355-7 1층 ,,2018-12-10,2020-12-09
일반음식점,어느멋진날,"광주광역시 북구 하서로483번길 2 (본촌동, 5층 502호)",광주광역시 북구 본촌동 670 5층 502호 ,,2018-12-10,2020-12-09
일반음식점,숙이네,"광주광역시 북구 문화소통로302번길 35 (문흥동, 1층)",광주광역시 북구 문흥동 183-4 1층 ,062-454-2525,2018-12-11,2020-12-09
일반음식점,돌실명품흑돼지,"광주광역시 북구 설죽로 518-10, 1층 (일곡동)",광주광역시 북구 일곡동 828-1 1층 ,,2018-12-11,2020-12-09
일반음식점,역전할머니맥주운암점,광주광역시 북구 북문대로103번길 28-2 (운암동),광주광역시 북구 운암동 936-5 ,,2018-12-11,2020-12-09
일반음식점,꽃필무렵,"광주광역시 북구 저불로 2, 1층 (용봉동)",광주광역시 북구 용봉동 1412-11 1층 ,,2018-12-12,2020-12-09
일반음식점,석구고기,"광주광역시 북구 우치로110번길 31 (용봉동,(1층))",광주광역시 북구 용봉동 150-7 (1층) ,062-251-6084,2018-12-13,2020-12-09
일반음식점,찐한사골국밥,"광주광역시 북구 설죽로214번길 71, 1층 (용봉동)",광주광역시 북구 용봉동 1244-8 1층 ,,2018-12-14,2020-12-09
일반음식점,남작,"광주광역시 북구 용봉택지로 74 (용봉동,(1층))",광주광역시 북구 용봉동 1388-2 (1층) ,062-522-8289,2018-12-17,2020-12-09
일반음식점,용두해마루생선구이,"광주광역시 북구 하서로523번길 35, 1층 (용두동)",광주광역시 북구 용두동 1045-1 1층 ,,2018-12-17,2020-12-09
일반음식점,르네상스,광주광역시 북구 첨단과기로 123 (오룡동),광주광역시 북구 오룡동 1 ,,2018-12-17,2020-12-09
일반음식점,이바돔감자탕(광주양산점),"광주광역시 북구 하서로 401 (양산동, 2층 203호)",광주광역시 북구 양산동 246-5 2층 203호 ,062-573-8858,2018-12-18,2020-12-09
일반음식점,미송꽃게장,"광주광역시 북구 서하로 327-1, 1층 (오치동)",광주광역시 북구 오치동 1028-20 1층 ,,2018-12-18,2020-12-09
일반음식점,맛있는컴퍼니,"광주광역시 북구 설죽로196번길 22, 상가2동 1층 1호 (용봉동, 유창허니문맨션)",광주광역시 북구 용봉동 630 유창허니문맨션 상가2동 1호,,2018-12-18,2020-12-09
일반음식점,자화육,광주광역시 북구 군왕로208번길 30 (각화동),광주광역시 북구 각화동 181-32 ,,2018-12-18,2020-12-09
일반음식점,88켄터키치킨연제점,"광주광역시 북구 양일로 51-1 (연제동, 101호, 102호)","광주광역시 북구 연제동 36-7 101호, 102호 ",,2018-12-18,2020-12-09
일반음식점,부뚜막포차,"광주광역시 북구 양산제로 85, 1층 (연제동)",광주광역시 북구 연제동 455 1층 ,062-571-2425,2018-12-19,2020-12-09
일반음식점,깐튀남f&B,"광주광역시 북구 송해로 47-7 (삼각동, 1층)",광주광역시 북구 삼각동 799-1 1층 ,,2018-12-19,2020-12-09
일반음식점,치킨과요리의만남두암점,"광주광역시 북구 참판로 63, 1층 (풍향동)",광주광역시 북구 풍향동 19-2 ,,2018-12-19,2020-12-09
일반음식점,고향회관,광주광역시 북구 반룡로41번길 3 (용봉동),광주광역시 북구 용봉동 1237-4 ,062-511-6708,2018-12-20,2020-12-09
일반음식점,맛짱,광주광역시 북구 중흥로 121 (신안동),광주광역시 북구 신안동 4-2 ,062-526-1010,2018-12-20,2020-12-09
일반음식점,김작가의이중생활(광주용봉점),"광주광역시 북구 용봉택지로 69 (용봉동,(1층))",광주광역시 북구 용봉동 1382-3 (1층) ,,2018-12-20,2020-12-09
일반음식점,한강,"광주광역시 북구 서방로 73, 3층 (우산동)",광주광역시 북구 우산동 189-52 3층 ,,2018-12-21,2020-12-09
일반음식점,파티호프,"광주광역시 북구 서하로 119, 3층 (매곡동)",광주광역시 북구 매곡동 39-1 ,,2018-12-21,2020-12-09
일반음식점,단풍산장,"광주광역시 북구 송강로35번길 19-3, 1층 (금곡동)",광주광역시 북구 금곡동 945-8 ,,2018-12-21,2020-12-09
일반음식점,주거래처,광주광역시 북구 삼정로66번길 100 (두암동),광주광역시 북구 두암동 140-14 ,062-266-9353,2018-12-24,2020-12-09
일반음식점,브라더오뎅문흥점,"광주광역시 북구 대천로 124-2, 상가A동 1층 102호 (문흥동, 일신아파트 상가)",광주광역시 북구 문흥동 1010-2 일신아파트 상가 A동 102호,,2018-12-24,2020-12-09
일반음식점,테라스,"광주광역시 북구 동림용산로 31-14, 2층 (동림동)",광주광역시 북구 동림동 1152-5 2층 ,,2018-12-24,2020-12-09
일반음식점,김가네전대점,"광주광역시 북구 서방로 15, 1층 (중흥동)",광주광역시 북구 중흥동 278-25 1층 ,,2018-12-24,2020-12-09
일반음식점,이승윤의알통떡강정(첨단2지구점),"광주광역시 북구 첨단연신로107번길 11 (신용동, 102호)",광주광역시 북구 신용동 720 102호 ,,2018-12-24,2020-12-09
일반음식점,커피홀릭,"광주광역시 북구 밤실로 207 (두암동,(1층))",광주광역시 북구 두암동 310-17 (1층) ,062-267-2600,2018-12-26,2020-12-09
일반음식점,동림골식육식당,"광주광역시 북구 북문대로247번길 18 (동림동,(1층))",광주광역시 북구 동림동 40-2 (1층) ,062-513-5670,2018-12-26,2020-12-09
일반음식점,금화돈오겹,"광주광역시 북구 양산제로137번길 6, 1층 (양산동)",광주광역시 북구 양산동 284-10 1층 ,,2018-12-26,2020-12-09
일반음식점,다함께,"광주광역시 북구 반룡로27번길 18 (용봉동, 지하1층 )",광주광역시 북구 용봉동 1234-2 지하1층 ,,2018-12-26,2020-12-09
일반음식점,만랩커피광주운암점,"광주광역시 북구 북문대로 117, 1층 120,121호 (운암동)","광주광역시 북구 운암동 357-2 120,121호",,2018-12-26,2020-12-09
일반음식점,술이술술마수리,"광주광역시 북구 무등로 188, 1층 (신안동)",광주광역시 북구 신안동 133-4 ,,2018-12-27,2020-12-09
일반음식점,북광주골프클럽소담,"광주광역시 북구 복룡길 75, 지하1층 (신용동)",광주광역시 북구 신용동 637-1 ,,2018-12-27,2020-12-09
일반음식점,북광주골프클럽루쏘,"광주광역시 북구 복룡길 75, 지하1층 (신용동)",광주광역시 북구 신용동 637-1 ,,2018-12-27,2020-12-09
일반음식점,툴스돈카츠,광주광역시 북구 서하로214번길 2 (오치동),광주광역시 북구 오치동 972-4 ,,2018-12-28,2020-12-09
일반음식점,광수호프,"광주광역시 북구 북문대로232번길 3-4 (동림동, 1층)",광주광역시 북구 동림동 1155-5 1층 ,,2018-12-28,2020-12-09
일반음식점,역전할머니맥주1982(문흥점),광주광역시 북구 대천로 125-1 (문흥동),광주광역시 북구 문흥동 1003-4 ,,2018-12-28,2020-12-09
일반음식점,소문난팥죽,광주광역시 북구 안산로 9 (오치동),광주광역시 북구 오치동 578-8 ,062-251-4007,2019-01-02,2020-12-09
일반음식점,노랑통닭(두암점),광주광역시 북구 밤실로 196-1 (두암동),광주광역시 북구 두암동 300-4 ,062-264-5566,2019-01-02,2020-12-09
일반음식점,서진주한정식,"광주광역시 북구 석곡로 630, 1층 (망월동)",광주광역시 북구 망월동 672-1 1 ,062-263-3335,2019-01-07,2020-12-09
일반음식점,원조고향국밥,광주광역시 북구 운용로 94 (용봉동),광주광역시 북구 용봉동 700-27 ,062-527-3144,2019-01-07,2020-12-09
일반음식점,정남진장흥한우,"광주광역시 북구 서하로 129 (매곡동,외1필지 글로리빌딩  지하1층, 1,2층)","광주광역시 북구 매곡동 40-11 외1필지 글로리빌딩  지하1층, 1,2층 ",062-574-5279,2019-01-07,2020-12-09
일반음식점,블라썸,"광주광역시 북구 서양로 20 (신안동, 1층, 103호)","광주광역시 북구 신안동 478-5 1층, 103호 ",,2019-01-07,2020-12-09
일반음식점,만계치킨(전대후문점),광주광역시 북구 호동로63번길 68 (용봉동),광주광역시 북구 용봉동 153-12 ,,2019-01-07,2020-12-09
일반음식점,에피쿠로스,"광주광역시 북구 용봉로126번길 59 (중흥동, 지하1층)",광주광역시 북구 중흥동 340-25 지하1층 ,,2019-01-07,2020-12-09
일반음식점,계륵장군,광주광역시 북구 대천로 127 (문흥동),광주광역시 북구 문흥동 1003-3 ,,2019-01-08,2020-12-09
일반음식점,낭만포차,"광주광역시 북구 첨단연신로 240, 첨단휴먼시아 상가동 1층 104호 (신용동)",광주광역시 북구 신용동 667 첨단휴먼시아 상가동 104호,,2019-01-08,2020-12-09
일반음식점,A-one(에이원),"광주광역시 북구 양산택지소로 11 (본촌동, 1층)",광주광역시 북구 본촌동 3067-1 1층 ,,2019-01-08,2020-12-09
일반음식점,부어치킨,"광주광역시 북구 상촌로 25-1, 1층 (양산동)",광주광역시 북구 양산동 209-85 ,,2019-01-08,2020-12-09
일반음식점,동명카츠,"광주광역시 북구 우치로 28, 1층 (중흥동)",광주광역시 북구 중흥동 369-1 1층 ,062-525-9253,2019-01-09,2020-12-09
일반음식점,튀김로167,"광주광역시 북구 하서로 424, 월계수타워 1층 101호 (용두동)",광주광역시 북구 용두동 280 월계수타워 1층 101호,,2019-01-09,2020-12-09
일반음식점,흥부찜닭(용봉점),"광주광역시 북구 반룡로6번길 29, 1층 (용봉동)",광주광역시 북구 용봉동 1249-16 1층 ,,2019-01-09,2020-12-09
일반음식점,하랑은(오치점),"광주광역시 북구 서하로 199, 1층 (오치동)",광주광역시 북구 오치동 572 1층 ,,2019-01-10,2020-12-09
일반음식점,연어랑참치랑,"광주광역시 북구 저불로39번길 7-1, 1층 (용봉동)",광주광역시 북구 용봉동 1397-1 1층 ,,2019-01-10,2020-12-09
일반음식점,이가네부대찌개,"광주광역시 북구 하서로 367, 1층 (양산동)",광주광역시 북구 양산동 273-7 1층 ,,2019-01-14,2020-12-09
일반음식점,이차돌두암점,"광주광역시 북구 밤실로 191, 1층 (두암동)",광주광역시 북구 두암동 304-52 ,,2019-01-14,2020-12-09
일반음식점,지도리치킨(운암점),"광주광역시 북구 서강로54번길 50 (운암동, 벽산블루밍 201동 상가103호)",광주광역시 북구 운암동 68 벽산블루밍 201동 상가103호 ,,2019-01-15,2020-12-09
일반음식점,동가스,"광주광역시 북구 일곡택지로 87, 1층 (일곡동)",광주광역시 북구 일곡동 876-4 ,,2019-01-15,2020-12-09
일반음식점,주간보호장터,"광주광역시 북구 하서로423번길 50-19, 1층 (용두동)",광주광역시 북구 용두동 345-1 ,,2019-01-15,2020-12-09
일반음식점,매운오돌뼈친구들,광주광역시 북구 서하로 202-5 (오치동),광주광역시 북구 오치동 972-13 ,,2019-01-16,2020-12-09
일반음식점,미쯔,광주광역시 북구 북문대로103번길 27 (운암동),광주광역시 북구 운암동 358-2 ,,2019-01-16,2020-12-09
일반음식점,똘이네,"광주광역시 북구 면앙로 178, 1층 (두암동)",광주광역시 북구 두암동 823-21 ,,2019-01-16,2020-12-09
일반음식점,빛고을,"광주광역시 북구 반룡로 19, 1층 (용봉동)",광주광역시 북구 용봉동 1238-19 1층 ,062-514-1514,2019-01-17,2020-12-09
일반음식점,진호프,"광주광역시 북구 용봉택지로 66 (용봉동, 2층 )",광주광역시 북구 용봉동 1387-4 2층 ,062-521-8741,2019-01-17,2020-12-09
일반음식점,카페모노,"광주광역시 북구 유림로 140, 1층 (동림동)",광주광역시 북구 동림동 274-2 ,,2019-01-17,2020-12-09
일반음식점,피자알볼로첨단2지구점,"광주광역시 북구 첨단연신로91번길 14 (신용동, Y-Tower 1층 101호)",광주광역시 북구 신용동 730 Y-Tower 1층 101호 ,062-572-8495,2019-01-21,2020-12-09
일반음식점,깻잎두마리치킨,"광주광역시 북구 설죽로202번길 79 (용봉동, 1층)",광주광역시 북구 용봉동 1252-9 1층 ,062-527-9282,2019-01-22,2020-12-09
일반음식점,충효부엌,"광주광역시 북구 충효샘길 8, 1층 (충효동)",광주광역시 북구 충효동 443-1 ,,2019-01-22,2020-12-09
일반음식점,모타모타,"광주광역시 북구 밤실로 208-6, 1층 (두암동)",광주광역시 북구 두암동 308-3 1층 ,062-266-9656,2019-01-23,2020-12-09
일반음식점,진미감자탕,"광주광역시 북구 설죽로 316-3, 1층 (오치동)",광주광역시 북구 오치동 766-9 ,062-263-5302,2019-01-24,2020-12-09
일반음식점,용천통닭,"광주광역시 북구 안산로 25, 1층 (오치동)",광주광역시 북구 오치동 661-2 1층 ,,2019-01-24,2020-12-09
일반음식점,백종원소문난,"광주광역시 북구 대자로 48-3 (운암동,(지상1층))",광주광역시 북구 운암동 442-2 (지상1층) ,,2019-01-24,2020-12-09
일반음식점,쫑e부대찌개,"광주광역시 북구 우치로110번길 57, 1층 (용봉동)",광주광역시 북구 용봉동 149-20 ,,2019-01-24,2020-12-09
일반음식점,찬찬찬7890라이브,"광주광역시 북구 용봉택지로 90-1 (용봉동, 3층)",광주광역시 북구 용봉동 1389-7 3층 ,062-515-8362,2019-01-25,2020-12-09
일반음식점,만복,"광주광역시 북구 우치로 225, 1층 (오치동)",광주광역시 북구 오치동 865-17 1층 ,,2019-01-25,2020-12-09
일반음식점,지오식당,"광주광역시 북구 서암대로 315, 지오빌딩 지하1층 (우산동)",광주광역시 북구 우산동 555-22 지오빌딩 지하1층 ,,2019-01-25,2020-12-09
일반음식점,벌크커피운암문예회관점,"광주광역시 북구 북문대로 31-1 (운암동, 1층, 2층)","광주광역시 북구 운암동 96-16 1층, 2층 ",,2019-01-25,2020-12-09
일반음식점,광저우88,"광주광역시 북구 호동로43번길 37, 2층 (중흥동)",광주광역시 북구 중흥동 259-9 2층 ,,2019-01-28,2020-12-09
일반음식점,대통령,광주광역시 북구 하서로423번길 12 (용두동),광주광역시 북구 용두동 332-9 ,,2019-01-29,2020-12-09
일반음식점,옵bar,광주광역시 북구 우치로90번길 28 (용봉동),광주광역시 북구 용봉동 161-15 ,,2019-01-29,2020-12-09
일반음식점,정성한줄,"광주광역시 북구 하서로 445, 1층 (용두동)",광주광역시 북구 용두동 276-18 ,,2019-01-29,2020-12-09
